,name,time,tweet
275,Aliegator,2022-05-24 04:50:03+00:00,"@crispyskinz Itu namanya juga pemerkosaan krn pemaksaan
Dalam Pasal 285 KUHPidana, penekanan perkosaan adalah pada… https://t.co/wbGuGCZyS6"
276,caank,2022-05-24 04:48:00+00:00,@bukan_buaya_ Bedakan penganiayaan dan pemerkosaan dong SHITY btw doi udah balikan sama ceweknya tapi meski begitu… https://t.co/kqKoeFoUte
277,Konfrontasi.co,2022-05-24 04:06:04+00:00,Menteri Prancis Damien Abad Dituduh Lakukan Pemerkosaan Terhadap Dua Wanita https://t.co/1lEPFS7XJM
278,INANEWS TV,2022-05-24 03:40:23+00:00,"Ngaku Dapat Wangsit, Guru Ngaji Tega Cabuli Dua Orang Kakek Di Garut

#inanews #inanewstv #beritaterkini… https://t.co/zhgrCCcY1W"
279,Rose_Berduri,2022-05-24 03:15:18+00:00,@ferry_kdg Dia yg ngacengan pakaian perempuan yg pakaian minim disalahin.buktinya kan banyak kasus pemerkosaan dima… https://t.co/uAIU4urD0u
280,takut corona,2022-05-24 02:43:04+00:00,"@yusuf_dumdum Tanpa pengenalan, tanpa pendekatan ( PEDEKATE ) tanpa basa basi, langsung dipake, sama aja pemerkosaan ( memperkosa )"
281,Ye~Yen Qeng,2022-05-24 02:14:25+00:00,"@fs_andika Lha knp di Arab Saudi or Malaysia yg notabene 
Mayoritas wanitanya berkerudung bahkan bercadar tapi peme… https://t.co/ItGIDBbBIr"
282,Danny Nurdiansyah,2022-05-24 02:00:55+00:00,@ferry_kdg Ngomong Bae.. lah itu banyak yg pakai baju tertutup malah jadi korban pelecehan dan pemerkosaan... Aneh
283,Soedjito,2022-05-24 01:36:36+00:00,"@mediaindonesia Pemerkosaan terhadap anak kandung, kok tidak ada unsur pidananya? Pemerkosaan yang dilakukan oleh o… https://t.co/Cz5n29OHe4"
284,Mediana Farol's,2022-05-24 01:32:03+00:00,"Pemerkosaan di Sumsel, ABG Dipaksa Layani 5 Pemuda Sekaligus https://t.co/MRdfncp1qy"
285,JPNN.com,2022-05-24 01:22:02+00:00,Polisi telah meringkus tiga dari lima pemuda yang memerkosa anak gadis di bawah umur pada Minggu (24/4) lalu. Korba… https://t.co/5wM0pHy3ZL
286,Media Indonesia,2022-05-24 01:08:32+00:00,"KASUS pemerkosaan tiga anak oleh ayahnya sendiri di Kabupaten Luwu Timur, Sulawesi Selatan, dihentikan oleh Polda S… https://t.co/zvWcf9g4oa"
287,Sierra ,2022-05-23 23:26:47+00:00,"Kalo kejadian percobaan pemerkosaan di kantor menurut w sangat mungkin terjadi, tapi kayanya kalo dilakuin siang, b… https://t.co/xACcbPZTFy"
288,folbek ye,2022-05-23 23:17:14+00:00,Korea Selatan adalah negara Asia pertama yang melegalkan pengebirian kelamin secara kimia untuk pelaku pemerkosaan / kejahatan seks.
289,VivaCoid,2022-05-23 21:05:03+00:00,Rapat Perdana Kabinet Baru Prancis Dibayangi Tuduhan Pemerkosaan https://t.co/CuPBPGh5aE
290,wedeslot,2022-05-23 18:48:03+00:00,"Pesepakbola Manchester City Benjamin Mendy mengaku tidak bersalah atas pemerkosaan
Link:https://t.co/4FQ1jAyqjt… https://t.co/5XKu4Zc3eg"
291,kiwi,2022-05-23 17:34:03+00:00,Aborsinya karena apa? Kalau karena pemerkosaan/penyakit sih ya gapapa. Tapi kalau karena kebodohan ya geblek sih pe… https://t.co/hXiGq5gRsQ
292,di mana?,2022-05-23 17:32:34+00:00,"@UdhaKayuno @ZahariZahari13 @lbhpersjakarta @AJI_JAKARTA @KomnasPerempuan @faridgaban @the_geotimes Naaaaaah

Sebob… https://t.co/RJEbixbEVV"
293,Bapaknya Batman ga punya gelar.,2022-05-23 16:55:47+00:00,@AdrianvanFlores Waduuhhh ada bupati ngacengan yg halalin pemerkosaan bakalan ketagihan tuh😱😱
294,Syarman Lawyer,2022-05-23 16:42:39+00:00,"Sama seperti kata maling atau pemerkosaan yg tidak ada dalam KUHP, LGBT juga tidak ada dalam RKUHP tapi ada ketentu… https://t.co/XYhO1u48QS"
295,JPNN.com,2022-05-23 16:29:03+00:00,"Seorang anak gadis di bawah umur menjadi korban pemerkosaan pada Minggu (24/4) lalu. Korban berinisial SU, 14, ters… https://t.co/ArRRZuTOQ1"
296,rara free tag,2022-05-23 16:06:41+00:00,"@cikakohl kenapa ya korban pemerkosaan sama penipuan seringkali jadi yang disalahkan, sedih:("
297,Paklow,2022-05-23 15:43:16+00:00,@LDubexx Tong cari yang viral bukan pemerkosaan
298,SINDOnews,2022-05-23 15:08:01+00:00,"Begini Kronologi Pemerkosaan Wanita Muda di Pademangan

 #Sindonews #BukanBeritaBiasa .https://t.co/L2NZt6m7FS"
299,Izna Amalia Fauziah,2022-05-23 14:59:54+00:00,@rgoestama @txtdrbekasi RW gue nih re. Masih satu RW ama yg pemerkosaan anak kmrn.
300,𝐎❜Riri,2022-05-23 14:34:34+00:00,- terus masih banyak juga dikasih taunya nanti kalo sudah baliq. Padahal karena gak ada pengetahuan sejak dini bany… https://t.co/c9fGRMcAnn
301,Sang Pencerah,2022-05-23 13:41:47+00:00,"@katzedikke @EYarech @putri_melayu0 @ocee_me08 @Valhallaah @childfreeindo @NacchanHaruna Ente di perkosa preman.
En… https://t.co/v5k0bdXtpO"
302,RakyatKeciL2021,2022-05-23 13:01:43+00:00,"@Ndons_Back Beri hukuman mati berupa hukuman tembak ditempat buat para pelaku pemerkosaan tsb !!!! 😠😠😡😡
https://t.co/tEmA4BogWs"
303,Podcast Boxing Day,2022-05-23 12:58:38+00:00,Benjamin Mendy mengaku tidak bersalah atas sembilan tuduhan pelanggaran seksual. Pria Prancis itu didakwa dengan tu… https://t.co/mSgd47biju
304,#PTNolPersen Atau Golput!,2022-05-23 12:40:34+00:00,@ohorella_b @__Sridiana_3va @tvOneNews Yang dirajam hanya muhsan / yang sudah pernah menikah setahu saya. Jika pela… https://t.co/bbmWUaIkI6
305,Antara Bengkulu,2022-05-23 12:24:35+00:00,Polisi selidiki dugaan pemerkosaan dan perampokan oleh tiga pria - ANTARA News Bengkulu https://t.co/Xj6cuLbVfS
306,IDN Times,2022-05-23 12:12:32+00:00,Abad membantah kondisi dengan kondisi disabelnya https://t.co/czKBq9Zjnw
307,Warta Kota Official,2022-05-23 12:09:12+00:00,"Tiga Pria Sekap dan Rudapaksa Remaja 19 Tahun di Pademangan Jakut
 
https://t.co/ELKH4rpxIL lewat @wartakotalive… https://t.co/gocjlcK9xT"
308,Bocah GILA .,2022-05-23 11:37:51+00:00,"Di Ajak Berhijab banyak Alasan, Diajak pakai Baju Seksi Ikut ikutan giliran ada Pemerkosaan Bilangnya ""Semua Lelaki Busuk"""
309,TRIBUN Video,2022-05-23 08:45:35+00:00,"Detik detik Wanita Lepas Busana di Red Carpet Festival Film Cannes, Protes Pemerkosaan di Ukraina… https://t.co/1tv5cnju4Y"
310,Zulfahri Gani,2022-05-23 08:09:01+00:00,@Mazzolank0 @SusuK3ntalManiz @scl_itto @An_Anne12 @si_ciio Pepek anak onta. Pemerkosaan itu drun.
311,idoe geni,2022-05-23 07:57:06+00:00,@tvOneNews Harus nya hukuman sangat berat. Tidak hanya 10 tahun atau lebih....krn trauma yang di bawa si korban pem… https://t.co/SxapBFHNBV
312,Kendariinfo,2022-05-23 07:29:02+00:00,"Seorang wanita berinisial P (23) nyaris menjadi korban pemerkosaan oleh temannya sendiri di Kota Kendari, Sulawesi… https://t.co/IY6wBsLo8E"
313,H,2022-05-23 07:12:25+00:00,@Thetanaya @CNNIndonesia 😀😃😅😅knp jd ngemeng pedo.kl yg di ing jelas dia melakukan kejahatan luar biasa.ada saksi.ad… https://t.co/gfUGgyqMkF
314,"Abah_Adipati Sarjana S,Cendol",2022-05-23 06:41:09+00:00,Sepertinya di Aceh pemerkosaan disebut layak/lumrah bagi wanita yg tak berpakaian syariah. https://t.co/nLA7mIBirD
315,Kompas.com,2022-05-23 06:34:11+00:00,"Polisi menghentikan kasus dugaan pemerkosaan tiga anak oleh ayahnya di Luwu Timur, Sulawesi Selatan. https://t.co/8ek6d3lDGL"
316,Narasi Newsroom,2022-05-23 06:25:39+00:00,Polda Sulawesi Selatan memutuskan menghentikan penyidikan kasus dugaan pemerkosaan tiga anak yang dilakukan oleh ay… https://t.co/Ye4nKx0nFa
317,Kalesang Media,2022-05-23 06:05:59+00:00,"Dinilai Lambat Tangani Kasus Dugaan Pemerkosaan, Begini Tanggapan Polres Halbar https://t.co/nH1yNIlrMj"
318,Larman Gultom,2022-05-23 05:13:09+00:00,Tahun 80an tdk banyak yg berhijab  tapi sedikit juga yg ada pemerkosaan  pada hal ibu ibu di kali nuci pake BH hita… https://t.co/LPYETTj5fa
319,Sean,2022-05-23 05:00:36+00:00,@lovioseta kalo ada konsen bukan pemerkosaan
320,Herald.id,2022-05-23 03:52:25+00:00,"Derita Dua Gadis ABG, Tiga Hari Jadi Budak Seks 8 Pria #Pemerkosaan https://t.co/nICByqEXyu"
321,tirtoid,2022-05-23 03:48:21+00:00,"LBH Makassar menyesalkan penghentian pengusutan dugaan pemerkosaan anak kandung oleh ayahnya di Luwu Timur, Sulawes… https://t.co/1tkIqRaJeq"
322,Made Dwi,2022-05-23 03:46:14+00:00,"@tvOneNews Tolong dihukum seberat beratnya pelaku pemerkosaan ini, agar ada efek jera dan tidak ada yang berani men… https://t.co/M2fzdQ22VG"
323,IDN Times,2022-05-23 03:00:32+00:00,Kasus ditutup karena kurang bukti https://t.co/gqGQQ1XpzQ
324,hadiwijaya13,2022-05-23 02:51:22+00:00,@Helmi_Felis Pemerkosaan hak dan suara rakyat yang pilihannya LUBER. Ini sejatinya merusak konstitusi dan aturan yang ada. Ngrusak aturan.
325,tofu (Taylor's Version),2022-05-23 02:36:10+00:00,"JUST SAY DIPERKOSA!!!! this is so sickening kasus PEMERKOSAAN kenapa diperhalus gini deh?

sending my prayers for t… https://t.co/lmo9hmg4Bf"
326,for.mujeres,2022-05-23 01:52:57+00:00,"Pemerkosaan oleh M. Subchi Azal Tsani (MSAT), kepada beberapa santriwati di Pondok Pesantren Shiddiqiyyah Jombang."
327,DahyunDay🎂🎉🎈,2022-05-23 00:48:46+00:00,"@justbefi @AREAJULID Iyalah kalo lo punya pentel besar lo lerr lerr itu juga penyebab kejahatan pemerkosaan, yg jad… https://t.co/s2Q8yjdcAy"
328,Stefanus Kalirubun,2022-05-22 18:42:09+00:00,"@__naa_ayeley kam bicara itu pake otak, yg lakukan pemerkosaan, pembunuhan dan lain lain itu kam sendiri baru bicar… https://t.co/7opFbSVXWF"
329,JPNN.com,2022-05-22 18:37:02+00:00,Polisi bergerak cepat setelah menerima laporan orang tua korban pemerkosaan. Tiga pemerkosa diringkus. Pelaku teran… https://t.co/jgtXgCHoYI
330,Cryptone22,2022-05-22 18:36:08+00:00,#TSA radit&amp;Rendi otak dibalik pemerkosaan kaum normal dan pembunuhan berantai di jabodetabek bersama crew2… https://t.co/PHehfFN3fQ
331,Zahari,2022-05-22 18:32:44+00:00,28/46 Namun Irine tak merasa bersalah. Dia bahkan dg arogan mengatakan memaafkan saya atas kasus pemukulan yg tdk p… https://t.co/YGVXudbWAg
332,Salingka Media,2022-05-22 18:20:37+00:00,"Salingka Media, Lubuklinggau - Usai rampok dan perkosa mahasiswi, Eko langsung Poya-Poya, Kepolisian Resort Lubukli… https://t.co/h31tL4bMxP"
333,Acashia,2022-05-22 16:47:46+00:00,"Trs jg udh lah selesaiin di sini aj gausah di bawa ke ranah hukum. Kasus pencurian, pemerkosaan, dll aja blm tentu… https://t.co/nTcV9P4VTH"
334,frans Alle,2022-05-22 16:03:40+00:00,@DiposuroP Ha.....ha....lupa ingatan yah...saat masa cw yg bertelanjang dada spt itu apa ada kejadian  spt skrg pel… https://t.co/BJ9s83JO7P
335,Unhinge,2022-05-22 15:57:22+00:00,"@erasmus70 Kalau di film2 tentang negara korup, menangani kasus narkoba lebih cuan dibanding pemerkosaan, tapi perc… https://t.co/352tPG1sT3"
336,Tholib,2022-05-22 15:43:29+00:00,"Akhirnya pada nyari ""gratisan"" , lewat jalan : penculikan, pemerkosaan, pencabulan, dst. 
klo gk ada cowok/cewek de… https://t.co/8C8c6DwdFZ"
337,Tholib,2022-05-22 15:43:26+00:00,"Lanjuuut...

Liat tuh muka smua pelaku kekerasan seksual, pencabulan, pemerkosaan, pedofil, dll. Rata2 bermuka ""ora… https://t.co/gdHJEs7PxV"
338,MirnaSetyawati,2022-05-22 15:11:46+00:00,Sy cuma MALING UANG SERATUS RIBU beli kunci rumah Krn dikejar pasukan Hadi cs tahun lalu utk diperkosa sekali lagi… https://t.co/K34tLalM6e
339,lupa diri,2022-05-22 15:07:40+00:00,"@wajahsementara @JinNonik MUI tak setuju dengan otak saudara ini...
https://t.co/q34kplKvMy"
340,Princess Cherry Berry,2022-05-22 15:05:22+00:00,Melawan tersangka pemerkosaan juga nggak papa menurutku. https://t.co/QRWuDxEnbY
341,| THE GREAT MEMELORD |,2022-05-22 14:22:05+00:00,"@unmagnetism Lhoh lha memang seks dipaksa namanya pemerkosaan 🤣
 kalo menurut anda seks dipaksa itu bukan termasuk… https://t.co/G6bT8jLMfF"
342,Trak,2022-05-22 14:19:44+00:00,"@Arelinayah @guacapekbgtt @AREAJULID Tolong koreksi kalo salah, jd maksudnya gini bukan?
🧔‍♂️ (Bapak): akibat perbu… https://t.co/PhYhbAJauS"
343,| THE GREAT MEMELORD |,2022-05-22 14:09:21+00:00,@unmagnetism Seks ya bebas lah. Kalo seks dipaksa namanya pemerkosaan 🤣
344,Nam ❁〡kluen's anti !,2022-05-22 14:01:52+00:00,"@jexatommo meromantisasi pemerkosaan jatohnya, jijik bgt :( asli ini tuh ga ada ""love""nya samsek"
345,Maaf Lahir Batin,2022-05-22 13:42:27+00:00,Polisi Akirnya Tangkap Pelaku Pemerkosaan Siswi SMP di Angkot https://t.co/V5LgjVJ9QK
346,Ndon 🍀 ️️️️️️️️️,2022-05-22 13:36:48+00:00,"Gigit Tangan Pelaku, Siswi SMP Berhasil Lolos dari Upaya Pemerkosaan
https://t.co/iT7yvEcaO4"
347,Cryptone22,2022-05-22 13:33:45+00:00,Semakin di sadap dan di remote hp saya semakin saya bongkar borok2 #TerorisL9BT seperti mereka saat menjadi pelaku… https://t.co/VEDUzJCyWJ
348,Pentol Korek,2022-05-22 13:24:38+00:00,"@Blom_Tobat @detikcom Kalo pidana islam, pemerkosaan masuk kejahatan berat. Untuk menentukan hukumannya dilihat pel… https://t.co/XPKFf1eI1N"
349,Ndon 🍀 ️️️️️️️️️,2022-05-22 13:20:36+00:00,"Bagus dek 

Gigit Tangan Pelaku, Siswi SMP Berhasil Lolos dari Upaya Pemerkosaan  https://t.co/E3bKIEGLlc"
350,addho,2022-05-22 12:46:59+00:00,"@hoshilaa_ @AREAJULID Tapi kan headline berita di atas lg ngomongin korban, jd bahasanya diperhalus, karena ""perkos… https://t.co/IGxMjJHkNn"
351,Baby,2022-05-22 12:32:41+00:00,"Berita smua klo ga buli, pemerkosaan

Trs pas lapor ga ada tindakan

Gitu aja trs sampe kiamat"
352,Bambang Tri,2022-05-22 12:15:36+00:00,@detikcom Top pemerkosaan gila...apa kabar agama?
353,€rJ3_◎®€○🌈🐑,2022-05-22 11:55:39+00:00,"@MuhammadAMbyt @kumparan Lah itu namanya pemerkosaan, heteroseksual lebih banyak yg memperkosa😆"
354,Nana 🧜‍♂️🧜‍♀️| THE KING🤴,2022-05-22 11:53:23+00:00,"Gilaaaaa bgt barusan nonton The Police lagi nangkap pelaku pemerkosaan anak dibawah umur, udah ngelakuin lebih dr 1… https://t.co/xK8Qg7OYUr"
355,Idioma,2022-05-22 10:59:45+00:00,@randomguyalive @aziznugroho @justbefi @AREAJULID Intinya dg berpakaian tertutup itu bisa meminimalisir kemungkinan… https://t.co/uy2VsTrN1M
356,KATAKU,2022-05-22 10:45:05+00:00,@VIVAcoid Anti LGBT sok suci 🤔 tapi maling  nya korupsi nya pemerkosaan nya kekerasan seksual nya banyak di negara… https://t.co/inGSmhbGIb
357,Bronyo,2022-05-22 10:35:17+00:00,@ZiGreedy @rizky_wahyu @hellopandahe @ibaalsendok @zoedanzanzali @viqhi_noviar @mardiasih @maidina__ @nailacoplacha… https://t.co/t9W9pt3V5d
358,Bronyo,2022-05-22 10:31:27+00:00,@ZiGreedy @rizky_wahyu @hellopandahe @ibaalsendok @zoedanzanzali @viqhi_noviar @mardiasih @maidina__ @nailacoplacha… https://t.co/ipCJkdJqOO
359,hello,2022-05-22 10:15:03+00:00,"@AREAJULID nah anak perempuan itu terlahir jadi anak bapak itu, itu karma bapak itu, jadi ayah yang anak perempuan… https://t.co/NP5yyK1UvE"
360,Cipullll,2022-05-22 09:49:26+00:00,@rrrivann Pasal penganiaayan pemerkosaan
361,Fauzi,2022-05-22 09:44:22+00:00,@rizky_wahyu @hellopandahe @ibaalsendok @zoedanzanzali @viqhi_noviar @bronyooo @mardiasih @maidina__ @nailacoplacha… https://t.co/stSQ1WMA1G
362,Monna,2022-05-22 09:26:57+00:00,@AREAJULID Ga ngerti lagi sama orang-orang jaman skrng. Pemerkosaan bukan di anggap tabu lagi https://t.co/s83k2fIsTl
363,Dakwah HIJAB +62,2022-05-22 08:31:03+00:00,Di India setiap hari ada korban pemerkosaan.. bukan krn tidk memakai jilbab. Tp memakai jilbab setidaknya bisa mengurangi tindakan asusila
364,Anonymous Libertarian,2022-05-22 07:46:03+00:00,"@AypPrakasa @cholilnafis @UKinIndonesia Tentu selain memberantas pemerkosaan. Baik perkosaan atau LGBT, harus diber… https://t.co/308oITyUIY"
365,ES TEH 2RIBUAN,2022-05-22 07:35:24+00:00,"@asniokviyanti @lampungbase ohhh kasus berita pembunuhan,pemerkosaan toh"
366,P I P I,2022-05-22 07:34:45+00:00,"@yagapapakenapa @lampungbase Kan banyak berita pembunuhan, pemerkosaan dll, masa ga takut? Positif thinking boleh b… https://t.co/Jd5jYTxTQL"
367,mr. panda,2022-05-22 07:19:50+00:00,Ini apa hubungan nya coba kampamye anti pemerkosaan sama bendera ukraina? Emang di ukraina ada yg gempar gara2 warg… https://t.co/jG8ahhG3E0
368,anjang sungkono,2022-05-22 07:13:04+00:00,"@AREAJULID Hanya di negeri ini korban pemerkosaan jadi bully’an, &amp; s’lalu saja jika pelaku nya orang besar, keadila… https://t.co/m9KN6scJ00"
369,Muhsin Basri,2022-05-22 06:53:31+00:00,"@AREAJULID Pemerkosaan itu bisa diminimalisir kok, dengan cara jangan didekati. Jangan ciptakan kesempatan. Pemerko… https://t.co/YalWaO86tJ"
370,kadang on-line,2022-05-22 06:38:14+00:00,@AREAJULID Kenapa pemerkosaan susah banget di jerat hukum apalagi klo kasus si pemerkosa itu di bawah umur bahkan k… https://t.co/Jjy5hlQqNu
371,Mo x Chen Shipper,2022-05-22 06:30:35+00:00,@bnsphr Kalau Gore masih berani tapi kalau ada unsur pemerkosaan atau pedo GK banget 😶
372,@Bara,2022-05-22 06:27:54+00:00,"Apakah benar efektif utk sebuah wilayah menerapkan hukum syariah islamiyah?

Delapan pria di Kabupaten Bener Meriah… https://t.co/Y8OHoyLFsH"
373,neko🧀,2022-05-22 06:14:53+00:00,"@aziznugroho @randomguyalive @AREAJULID Ini ga generalisir mas, cuma mengungkapkan aja kekecewaan pribadi sebagai p… https://t.co/G7mnw5vcDM"
374,Humorforwork,2022-05-22 06:04:43+00:00,@KrisBooww Iya lagi di challenge ini selama angkot makin rawan sama kejahatan copet n pemerkosaan yakinlah gak akan lama
375,Ayam Kampung Purworejo,2022-05-22 05:58:21+00:00,@justbefi @randomguyalive @AREAJULID Maksud gw jangan dong digeneralisir dan memicu pembahasan diluar kasus.  Takut… https://t.co/yGv9rqvqo9
376,QueenOfMozambique,2022-05-22 04:57:02+00:00,Di Aceh ya? Mudah2an korban pemerkosaan mndapat keadilan. Mudah2an. DAN ITU ARTINYA BUKAN DIPAKSA NIKAH DG PELAKU P… https://t.co/zGg2k0BN2P
377,buah_naga,2022-05-22 04:55:11+00:00,@mardiasih @maidina__ @nailacoplacha Kenapa sih pakai bahasa rudapaksa kenapa gak pemerkosaan?
378,LTS Indonesia,2022-05-22 04:38:45+00:00,"[MnM]

Our Father, film dokumenter di Indianapolis, Amerika Serikat karya debut sutradara Lucie Jourdan yang dirili… https://t.co/aoNnPu1N1h"
379,n,2022-05-22 03:42:25+00:00,"@amindrapindo Ini nih fungsinya UU PKS HARUS SEGERA DISEBARLUASKAN DAN DIUPDATE SEIRING PERKEMBANGANNYA. 

Kebiri f… https://t.co/Do7Mf0tSgD"
380,be.,2022-05-22 03:12:49+00:00,Ini kan kenapa hukum buat memidanakan pelaku pemerkosaan sesama jenis itu perlu. Bukannya malah dibilang mendukung… https://t.co/hyYjDdInpA
381,Skyandocean,2022-05-22 02:27:55+00:00,@safirawwww Akar masalahnya adalah yg selalu ditekankan di akhir setiap ceramah (siapa pun penceramahnya) adalah pe… https://t.co/W6EstomTqB
382,Adib G.A,2022-05-22 00:38:05+00:00,"@Alvans407 @kemasadri @ambangfb @vierda Misal gini dah, seorang suami dari pasangan suami istri yg legal secara adm… https://t.co/gbH2xeG5DB"
383,Yana 🐧🐧🧊,2022-05-22 00:06:44+00:00,kok korban pemerkosaan😭😭 https://t.co/1TDSgQdndX
384,Imanuel E. Kusuma,2022-05-21 23:57:30+00:00,"@Soobatreceh duh jaman edan, dulu mungkin cowok aman ya dr namanya pemerkosaan, kalo skrg, ngeri2 sedep diperkosa h… https://t.co/280q3ZXRjk"
385,alena,2022-05-21 23:45:20+00:00,"@1nd4hn @Soobatreceh ga perlu liat situasi, empatimu mati di semua kondisi kok. kasian isi kepalamu harus nanggung… https://t.co/JnWxwaJp8P"
386,Dini Putri Yulia,2022-05-21 23:41:30+00:00,"bukannya kamu lebih baik bilangnya, untuk pengaturan kegiatan seksual negatif seperti selingkuh, gonta ganti pasang… https://t.co/4J1gJZPlh4"
387,Sebenarnya tampan,2022-05-21 23:25:03+00:00,@iamanastronout @amindrapindo Setingkat polres nggak pernah nangani pemerkosaan? Yakin lu?
388,medcom_id,2022-05-21 21:24:50+00:00,Kasus Pemerkosaan di Sragen Mandek 2 Tahun https://t.co/09IwlGUB27
